cod_cust_id,dt_fpy,atr_cust_age,dsc_edu_deg,amt_gms,atr_gla,flg_children,amt_cmv,rt_cr,amt_plob_motor,amt_plob_household,amt_plob_health,amt_plob_life,amt_plob_wcomp,Set,amt_premium_total,outlier_candidate,atr_edu_deg,atr_fpy_to_date,rt_plob_life,rt_plob_household,rt_plob_motor,rt_plob_health,rt_plob_wcomp,amt_gys,amt_claims_total,rt_premiums_year,rt_claims_year,atr_credit_score_proxy
2484,1994,63,3 - BSc/MSc,7886.0,1,1,72.35,0.849331393549186,413.41,63.9,131.58,33.45,3.78,train,646.12,,3.0,5,0.05177056893456324,0.09889803751625084,0.6398347056274377,0.20364638147712502,0.005850306444623289,94632.0,548.7700000000001,0.0068277115563445765,0.005798989770902021,0
2485,1990,26,3 - BSc/MSc,2572.0,4,1,377.63,0.548762720222352,161.81,387.85,209.93,14.78,117.91,train,892.2800000000001,,3.0,9,0.01656430716815349,0.4346729726094948,0.1813444210337562,0.2352736809073385,0.13214461828125698,30864.0,489.65000000000026,0.028910057024364957,0.015864761534473828,0
2486,1985,19,2 - High School,2000.0,2,1,-25.0,1.0,244.27,560.1,106.02,100.13,11.67,test,1022.19,,2.0,14,0.0979563486240327,0.5479411851025738,0.23896731527406842,0.10371848677838758,0.011416664220937399,24000.0,1022.19,0.042591250000000004,0.042591250000000004,-1
2487,1991,33,3 - BSc/MSc,3972.0,1,1,413.2,0.2770408499967,414.3,23.9,139.25,5.89,22.78,train,606.12,,3.0,8,0.009717547680327327,0.039431135748696625,0.6835280142546031,0.22973998548142283,0.03758331683495018,47664.0,167.9199999999998,0.012716515609264853,0.0035229942933870384,0
2488,1976,37,3 - BSc/MSc,3657.0,1,1,49.45,0.888139311256686,356.4,74.45,211.04,1.89,21.78,test,665.56,,3.0,23,0.002839713925115692,0.11186068874331391,0.5354889115932447,0.3170863633631829,0.03272432237514274,43884.0,591.1099999999999,0.015166347643788167,0.013469829550633486,0
2489,1993,36,3 - BSc/MSc,3354.0,1,0,510.1,0.331993408568861,197.26,270.05,232.6,67.79,33.34,train,801.0400000000001,,3.0,6,0.08462748427044842,0.33712423848996304,0.24625486867072802,0.29037251572955153,0.0416208928393089,40248.0,265.94000000000045,0.01990260385609223,0.006607533293579816,0
2490,1994,17,1 - Basic,1864.0,1,1,33.0100000000002,0.93704145864988,151.25,426.75,75.46,93.24,174.7,train,921.4,amt_plob_wcomp,1.0,5,0.10119383546776643,0.4631538962448448,0.16415237681788583,0.08189711308877794,0.18960277838072498,22368.0,863.3899999999994,0.041192775393419166,0.038599338340486386,0
2491,1993,61,3 - BSc/MSc,6133.0,4,1,24.23,0.921262235301644,278.83,62.8,217.82,16.56,49.23,train,625.24,,3.0,6,0.026485829441494465,0.10044143049069157,0.4459567526069989,0.3483782227624592,0.07873776469835582,73596.0,576.0099999999999,0.008495570411435404,0.007826648187401487,0
2492,1982,35,2 - High School,4397.0,4,1,-89.0099999999999,1.08949443543426,324.06,132.8,145.25,49.12,64.01,train,715.24,,2.0,17,0.06867624853196129,0.1856719422851071,0.4530786868743359,0.2030786868743359,0.08949443543425983,52764.0,779.2500000000001,0.013555454476537034,0.014768592221969527,0
2493,1981,52,2 - High School,3775.0,1,1,-106.1,1.14703749365436,449.64,-40.55,111.8,10.89,19.78,test,551.56,,2.0,18,0.0197439988396548,-0.07351874682718108,0.815215026470375,0.2026978025962724,0.03586191892087897,45300.0,632.6599999999987,0.012175717439293597,0.013966004415011009,0
2494,1977,55,2 - High School,5026.0,4,1,-71.89,1.08070567986231,532.21,-20.0,49.01,6.89,12.89,train,581.0,,2.0,22,0.011858864027538725,-0.03442340791738382,0.9160240963855423,0.08435456110154906,0.022185886402753874,60312.0,627.8900000000021,0.009633240482822656,0.010410697705265986,0
2495,1978,52,2 - High School,5683.0,4,1,413.86,0.31130047235692,421.08,63.9,107.13,13.67,31.45,train,637.23,,2.0,21,0.021452222902248796,0.10027776470034366,0.6607975142413257,0.1681182618520785,0.04935423630400326,68196.0,198.37000000000012,0.009344096427942988,0.0029088216317672607,0
2496,1984,73,1 - Basic,7912.0,1,0,-70.1199999999998,1.06246193033944,148.36,156.7,291.5,85.46,40.34,train,722.36,,1.0,15,0.11830666149842183,0.21692784761060965,0.20538235782712222,0.4035384019048674,0.05584473115897891,94944.0,767.4799999999979,0.007608274351196495,0.008083501853724279,0
2497,1989,32,2 - High School,3216.0,1,1,585.46,0.36342117063099,145.36,465.1,249.38,5.89,93.24,train,958.97,,2.0,10,0.006142006527837158,0.4849995307465301,0.15157929862248037,0.26004984514635493,0.09722931895679739,38592.0,348.5100000000005,0.0248489324212272,0.00903062810945275,0
2498,1992,63,3 - BSc/MSc,6286.0,4,1,39.1199999999999,0.905583696548475,301.28,93.9,219.82,29.56,34.56,test,679.1199999999999,,3.0,7,0.04352691718694782,0.13826716927788907,0.4436329367416657,0.3236835905289198,0.0508893862645777,75432.0,615.0000000000002,0.009003075617774949,0.008153038498250083,0
2499,1992,58,3 - BSc/MSc,5504.0,1,1,367.29,0.540191757700783,297.28,353.95,104.91,38.34,58.68,test,853.1599999999999,,3.0,7,0.04493881569693845,0.41486942660227866,0.34844577804866617,0.12296638379670873,0.06877959585540815,66048.0,460.86999999999995,0.012917272286821704,0.006977804021317828,0
2500,1995,58,3 - BSc/MSc,5141.0,3,1,421.86,0.296283464566929,478.2,40.0,71.79,31.34,13.67,train,634.9999999999999,,3.0,4,0.04935433070866142,0.06299212598425198,0.7530708661417324,0.11305511811023625,0.021527559055118113,61692.0,188.13999999999987,0.010293068793360564,0.003049666083122607,0
2501,1981,54,3 - BSc/MSc,5211.0,4,1,122.58,0.793951748017424,292.72,147.8,189.48,86.46,-0.22,test,716.24,,3.0,18,0.12071372724226516,0.20635541159387916,0.4086898246397856,0.2645481961353736,-0.0003071596113034737,62532.0,568.6599999999997,0.011453975564510971,0.009093903921192345,0
2502,1976,69,2 - High School,6838.0,1,0,-21.11,0.993250277623542,214.93,266.15,215.574,91.35,3.89,test,810.0600000000001,,2.0,23,0.11276942448707501,0.32855590943880697,0.2653260252326988,0.26612102807199467,0.00480211342369701,82056.0,804.5923198917264,0.009872038607780053,0.009805405087887863,0
2503,1983,35,3 - BSc/MSc,4866.0,1,1,-28.8900000000001,1.00596515978654,321.84,83.9,238.6,3.89,3.89,train,652.12,,3.0,16,0.005965159786542354,0.1286573023369932,0.4935287983806661,0.36588357970925595,0.005965159786542354,58392.0,656.0099999999985,0.011167968214823949,0.011234586929716375,0
2504,1978,32,3 - BSc/MSc,2530.0,1,1,-73.2299999999999,1.0511604718262,282.72,413.4,198.37,36.34,11.89,test,942.72,,3.0,21,0.03854803122878479,0.43851832993890016,0.29989816700611,0.21042303122878478,0.01261244059742023,30360.0,990.9499999999953,0.031051383399209487,0.032639986824769276,0
2505,1989,33,2 - High School,2714.0,4,1,608.78,0.352228127555192,60.01,476.75,190.37,94.24,157.03,train,978.4,,2.0,10,0.0963205233033524,0.4872751430907604,0.06133483237939493,0.19457277187244482,0.16049672935404743,32568.0,344.61999999999983,0.030041758781626137,0.01058155244411692,0
2506,1976,32,2 - High School,3246.0,4,1,-87.9,1.09255989169463,257.16,104.45,208.15,62.9,46.9,train,679.56,,2.0,23,0.09255989169462595,0.15370239566778504,0.3784213314497617,0.3063011360291954,0.06901524515863205,38952.0,742.4600000000027,0.01744608749229821,0.019060895461080373,0
2507,1979,67,2 - High School,6542.0,3,1,-47.6700000000001,1.02954246321853,383.85,210.6,127.69,22.67,22.56,test,767.3699999999999,,2.0,20,0.02954246321852562,0.2744438797451034,0.5002150201337036,0.16639952043994424,0.02939911646272333,78504.0,790.0400000000033,0.009774915927850809,0.010063691022113564,0
2508,1988,72,3 - BSc/MSc,8090.0,1,0,325.29,0.488478387850467,375.96,122.25,125.58,35.34,25.67,train,684.8,,3.0,11,0.05160630841121496,0.1785192757009346,0.5490070093457944,0.1833820093457944,0.037485397196261684,97080.0,334.50999999999976,0.007053976102183766,0.0034457148743304465,0
2509,1982,61,1 - Basic,8233.0,1,1,18.23,0.962807144332026,123.58,707.9,153.14,43.23,134.47,test,1162.32,,1.0,17,0.037192855667974395,0.6090405396104344,0.10632183908045978,0.13175373391148737,0.11569103172964416,98796.0,1119.0900000000004,0.011764848779302806,0.011327280456698655,-1
2510,1983,40,3 - BSc/MSc,4687.0,4,1,418.64,0.329524845846935,372.07,83.35,193.48,1.0,11.78,test,661.68,,3.0,16,0.0015113045580945473,0.1259672349171805,0.5623110869302382,0.292407205900133,0.017803167694353767,56244.0,218.0399999999999,0.011764454875186686,0.003876680179219115,0
2511,1978,62,2 - High School,6708.0,1,1,12.1199999999999,0.93887095711745,386.85,47.8,135.47,20.56,16.56,train,607.24,,2.0,21,0.03385811211382649,0.07871681707397404,0.6370627758382189,0.22309136420525658,0.02727093076872406,80496.0,570.1200000000003,0.007543728880938183,0.007082587954680982,0
2512,1979,31,2 - High School,3715.0,4,1,370.08,0.492863010885192,215.04,235.05,197.26,93.35,38.34,test,779.04,,2.0,20,0.11982696652289998,0.3017174984596427,0.27603203943314847,0.25320907783939206,0.049214417744916826,44580.0,383.96,0.017475100942126513,0.00861283086585913,0
2513,1975,71,3 - BSc/MSc,7208.0,4,1,216.82,0.699453144419587,273.83,294.5,183.59,51.9,0.78,train,804.6,,3.0,24,0.06450410141685309,0.36602038279890625,0.3403305990554312,0.22817549092716877,0.0009694258016405667,86496.0,562.7799999999996,0.009302164261931188,0.006506428042915275,0
2514,1985,32,3 - BSc/MSc,4341.0,4,1,156.16,0.671287559878066,197.26,-16.1,296.5,25.56,47.9,train,551.12,,3.0,14,0.046378284221222234,-0.02921323849615329,0.3579256786180868,0.5379953549136304,0.08691392074321382,52092.0,369.95999999999975,0.010579743530676495,0.00710205021884358,0
2515,1979,59,2 - High School,4833.0,4,1,33.7900000000001,0.907725389251632,427.19,58.9,82.46,34.34,34.23,train,637.1200000000001,,2.0,20,0.05389879457559015,0.09244726268206929,0.6705016323455548,0.12942616775489701,0.053726142641888484,57996.0,578.3299999999999,0.010985585212773296,0.009971894613421614,0
2516,1996,32,4 - PhD,2786.0,3,1,434.65,0.260632479732338,429.08,43.35,122.69,13.78,12.78,test,621.68,,4.0,3,0.022165744434435725,0.06973040792690774,0.6901943121863339,0.19735233560674303,0.02055719984557972,33432.0,162.02999999999986,0.018595357741086383,0.004846554199569271,0
2517,1975,50,2 - High School,5197.0,3,1,-58.89,1.06382297551789,426.86,-30.0,97.13,16.56,20.45,train,531.0,,2.0,24,0.0311864406779661,-0.05649717514124294,0.8038794726930321,0.18291902071563088,0.038512241054613934,62364.0,564.8899999999996,0.008514527612083895,0.009057950099416325,0
2518,1991,48,3 - BSc/MSc,5239.0,2,1,-27.11,1.0034451791983,457.53,24.45,114.8,8.89,6.78,train,612.4499999999999,,3.0,8,0.014515470650665363,0.03992162625520451,0.7470487386725447,0.187443872969222,0.01107029145236346,62868.0,614.5599999999987,0.009741840045810269,0.009775402430489258,0
2519,1975,38,2 - High School,4089.0,3,1,213.6,0.714456677836285,238.6,314.5,221.71,42.34,18.45,train,835.6000000000001,,2.0,24,0.05067017711823839,0.3763762565820966,0.28554332216371464,0.26533030157970316,0.022079942556247005,49068.0,596.9999999999998,0.01702942854813728,0.01216678894595255,0
2520,1990,64,3 - BSc/MSc,5654.0,4,1,137.24,0.765589782118708,365.07,123.9,141.25,38.34,23.56,test,692.1199999999999,,3.0,9,0.05539501820493557,0.17901519967635673,0.527466335317575,0.204083106975669,0.0340403398254638,67848.0,529.8800000000001,0.010201037613488975,0.007809810163895769,0
2521,1992,57,2 - High School,5657.0,3,1,136.92,0.818556701030928,214.82,401.75,169.92,53.01,52.9,train,892.3999999999999,,2.0,7,0.05940161362617661,0.45019049753473783,0.24072164948453612,0.19040788883908563,0.05927835051546392,67884.0,730.48,0.01314595486418007,0.010760709445524718,0
2522,1989,35,2 - High School,2800.0,4,1,295.95,0.316444103678146,154.25,166.7,259.604,83.57,65.01,train,717.2260000000001,,2.0,10,0.11651836380722391,0.23242325292167318,0.21506470763748103,0.3619556457797123,0.09064088585745636,33600.0,226.961938704662,0.02134601190476191,0.006754819604305417,0
2523,1988,41,3 - BSc/MSc,3877.0,4,1,314.19,0.395867842194318,387.63,-40.55,189.59,7.89,16.89,train,561.45,,3.0,11,0.014052898744322735,-0.07222370647430759,0.690408763024312,0.3376792234393089,0.030082821266363878,46524.0,222.25999999999985,0.012067964921330927,0.004777319233083996,0
2524,1997,53,2 - High School,5571.0,4,1,796.27,0.223576236575405,94.24,608.45,236.49,92.24,26.34,train,1057.76,,2.0,2,0.0872031462713659,0.5752250037815763,0.08909393435183784,0.22357623657540465,0.024901679019815458,66852.0,236.4900000000004,0.01582241368994196,0.003537515706336391,1
2525,1983,36,4 - PhD,2945.0,4,1,-4.0,0.966237942122187,531.1,30.0,61.01,-3.0,2.89,test,622.0,,4.0,16,-0.00482315112540193,0.04823151125401929,0.8538585209003215,0.09808681672025724,0.004646302250803858,35340.0,601.0000000000003,0.017600452744765138,0.017006225240520666,0
2526,1982,29,3 - BSc/MSc,2209.0,1,1,510.66,0.359296692781532,181.59,313.95,237.71,40.12,62.68,train,836.05,,3.0,17,0.04798756055259853,0.37551581843191195,0.2171999282339573,0.28432510017343465,0.0749715926080976,26508.0,300.3899999999998,0.03153953523464614,0.01133205070167496,0
2527,1997,53,4 - PhD,6242.0,1,1,456.21,0.208692363349339,463.53,13.9,97.13,18.67,14.89,train,608.12,,4.0,2,0.03070117739919753,0.022857330789975663,0.7622344274156416,0.15972176544103137,0.024485298954153786,74904.0,126.91000000000003,0.008118658549610167,0.0016943020399444626,0
2528,1984,34,1 - Basic,4080.0,1,1,106.36,0.809537618350273,131.36,142.25,170.7,116.8,128.58,test,689.69,,1.0,15,0.1693514477518885,0.20625208426974437,0.1904623816497267,0.2475025011236932,0.18643158520494715,48960.0,558.3299999999998,0.014086805555555557,0.011403799019607839,0
2529,1975,55,3 - BSc/MSc,3053.0,4,1,483.43,0.198211694947329,457.53,58.9,112.91,-4.0,8.78,train,634.1199999999999,,3.0,24,-0.006307954330410649,0.0928846275152968,0.721519586198196,0.1780577808616666,0.013845959755251373,36636.0,125.69000000000024,0.017308658150453102,0.0034307784692652102,0
2530,1991,41,2 - High School,3409.0,4,1,407.54,0.369401679496151,337.51,146.15,151.14,18.56,32.56,test,685.9200000000001,,2.0,8,0.027058549101936082,0.21307149521810123,0.4920544669932353,0.2203463960811756,0.04746909260555167,40908.0,253.3799999999999,0.016767380463479028,0.0061938985039601034,0
2531,1979,21,1 - Basic,2546.0,3,1,1428.93,0.194248631154264,66.57,1513.05,99.13,97.24,28.45,train,1804.44,amt_cmv%amt_plob_household,1.0,20,0.05388929529383077,0.8385149963423555,0.03689233224712376,0.0549367116667775,0.015766664449912437,30552.0,350.51000000000016,0.05906127258444619,0.011472571353757533,1
2532,1987,45,2 - High School,4460.0,1,1,182.25,0.731471883907748,317.95,207.25,171.81,57.9,16.89,test,771.7999999999998,,2.0,12,0.07501943508681007,0.2685281160922519,0.4119590567504536,0.22260948432236335,0.02188390774812128,53520.0,564.5499999999997,0.01442077727952167,0.010548393124065764,0
2533,1995,45,3 - BSc/MSc,4258.0,2,1,508.21,0.15897476340694,513.43,50.0,45.01,2.89,22.67,train,633.9999999999999,,3.0,4,0.0045583596214511055,0.07886435331230285,0.809826498422713,0.07099369085173503,0.035757097791798115,51096.0,100.78999999999995,0.012408016283074993,0.0019725614529513065,0
2534,1993,52,1 - Basic,3765.0,1,1,-50.7700000000001,1.04500838340087,409.3,-5.55,137.47,14.67,16.67,train,572.56,,1.0,6,0.02562176889758279,-0.00969330725164175,0.7148595780354898,0.24009710772670115,0.029114852591868107,45180.0,598.3300000000021,0.012672864099158918,0.013243249225320984,0
2535,1992,40,3 - BSc/MSc,5265.0,1,1,405.64,0.304432097170177,366.96,53.9,188.48,5.89,3.89,test,619.12,,3.0,7,0.009513503036568031,0.08705905155704871,0.5927122367230908,0.304432097170177,0.00628311151311539,63180.0,188.48,0.009799303577081355,0.002983222538778094,0
2536,1988,60,2 - High School,7667.0,3,1,60.35,0.873787412752869,299.39,122.8,168.7,-1.11,86.46,test,676.24,,2.0,11,-0.0016414290784336923,0.18159233408257422,0.44272743404708387,0.24946764462321067,0.12785401632556487,92004.0,590.8900000000001,0.00735011521238207,0.006422438154862833,0
2537,1991,58,2 - High School,6816.0,3,1,142.92,0.871632571935297,167.92,870.15,157.03,75.68,37.34,test,1308.12,,2.0,8,0.057854019508913564,0.6651912668562517,0.12836742806470355,0.12004250374583372,0.02854478182429747,81792.0,1140.2000000000005,0.01599325117370892,0.01394023865414711,-1
2538,1980,43,3 - BSc/MSc,3975.0,3,1,388.41,0.422087090235549,429.08,162.8,103.91,3.89,15.67,train,715.3499999999999,,3.0,19,0.005437897532676313,0.227580904452366,0.599818270776543,0.1452575662263228,0.021905361012091985,47700.0,301.93999999999994,0.014996855345911948,0.006329979035639412,0
2539,1980,22,2 - High School,2796.0,4,1,786.83,0.314077866774815,129.47,750.7,247.49,59.01,-3.11,test,1183.5600000000002,,2.0,19,0.04985805535841021,0.6342728716752847,0.10939031396802865,0.20910642468484908,-0.0026276656865727123,33552.0,371.7300000000001,0.03527539341917025,0.01107922031473534,1
2540,1996,52,4 - PhD,6066.0,4,1,500.44,0.0925043177892919,555.44,5.0,28.56,-4.0,-6.0,test,579.0,,4.0,3,-0.0069084628670120895,0.008635578583765112,0.9593091537132988,0.04932642487046632,-0.010362694300518135,72792.0,53.56000000000001,0.007954170787998682,0.0007357951423233324,0
2541,1979,45,2 - High School,6008.0,1,1,64.24,0.908048345715139,279.61,486.75,92.35,22.56,89.24,train,970.51,,2.0,20,0.02324551009263171,0.5015404271980711,0.28810625341315393,0.09515615501128272,0.09195165428486053,72096.0,881.2699999999995,0.013461357079449622,0.012223563027075005,0
2542,1988,38,3 - BSc/MSc,4148.0,4,1,30.12,0.914084419228131,402.52,64.45,168.92,8.78,-3.11,test,641.56,,3.0,11,0.013685391857347715,0.10045825799613443,0.6274081925307065,0.26329571669056673,-0.004847559074755284,49776.0,586.4399999999997,0.012888942462230792,0.011781581485053032,0
2543,1988,76,1 - Basic,7844.0,1,0,-80.7900000000002,1.07398811734126,72.68,205.05,184.48,173.81,118.02,test,754.04,,1.0,11,0.23050501299665802,0.27193517585273996,0.09638745955121746,0.24465545594398175,0.1565168956554029,94128.0,809.8300000000037,0.008010793812680606,0.008603497365289857,0
2544,1990,42,2 - High School,3704.0,1,1,341.76,0.336253076588968,428.08,-25.55,144.25,10.89,-5.11,train,552.56,,2.0,9,0.01970826697553207,-0.04623932242652382,0.7747212972346895,0.2610576227016071,-0.009247864485304765,44448.0,185.80000000000015,0.012431605471562274,0.004180165586753063,0
2545,1986,59,1 - Basic,6253.0,4,1,516.44,0.448680351906158,331.73,500.1,73.57,41.34,35.34,train,982.08,,1.0,13,0.04209433040078202,0.5092253176930597,0.33778307266210494,0.07491243075920494,0.03598484848484849,75036.0,440.6399999999997,0.013088117703502319,0.005872381256996638,0
2546,1977,22,2 - High School,1387.0,4,1,174.26,0.877526183802921,105.02,1277.45,141.36,8.89,94.24,train,1626.9600000000005,amt_plob_household,2.0,22,0.00546417859074593,0.7851760338299649,0.06454983527560601,0.08688597138220974,0.057923980921473155,16644.0,1427.7000000000007,0.09775054073540017,0.08577865897620769,-1
2547,1994,44,2 - High School,3612.0,3,1,37.34,0.896369439457411,378.74,39.45,156.92,24.67,1.78,train,601.56,,2.0,5,0.041010040561207536,0.06557949331737484,0.629596382738214,0.26085511004721057,0.002958973335993085,43344.0,539.2200000000001,0.013878737541528238,0.012440476190476195,0
2548,1981,51,3 - BSc/MSc,5140.0,1,1,-93.22,1.12799249530957,532.88,-30.0,34.23,-2.0,-2.11,train,533.0,,3.0,18,-0.00375234521575985,-0.05628517823639775,0.9997748592870545,0.06422138836772982,-0.003958724202626641,61680.0,601.2200000000007,0.008641374837872893,0.009747405966277572,0
2549,1978,76,3 - BSc/MSc,6736.0,4,0,-41.0,1.01155668554259,153.14,1001.85,236.6,0.89,-8.0,train,1384.48,amt_plob_household,3.0,21,0.0006428406333063677,0.7236290881775107,0.11061192649947994,0.17089448746099617,-0.005778342771293193,80832.0,1400.480000000005,0.017127870150435473,0.017325811559778366,-1
2550,1978,52,3 - BSc/MSc,5493.0,3,1,461.1,0.0932830948872433,524.1,-45.0,49.01,7.0,1.0,train,536.11,,3.0,21,0.013057021879838093,-0.08393799779895916,0.9775978810318778,0.09141780604726642,0.0018652888399768703,65916.0,50.01000000000001,0.008133230171733723,0.000758692881849627,0
